OGLE-SMC-CEP-0822  SMC100.7  34934    1O/2O  00:46:07.01 -73:10:22.4 SMC_SC4_22659         
OGLE-SMC-CEP-0823  SMC100.5  31489       1O  00:46:07.27 -72:54:00.0 SMC_SC4_35741         
OGLE-SMC-CEP-0824  SMC103.6  17443        F  00:46:07.59 -73:35:22.2 SMC_SC4_49178   V0336 HV1423
OGLE-SMC-CEP-0825  SMC125.2  20763        F  00:46:07.62 -73:27:37.0 SMC_SC4_5238          
OGLE-SMC-CEP-0826  SMC100.8    146        F  00:46:08.98 -73:24:42.6 SMC_SC4_56826         
OGLE-SMC-CEP-0827  SMC101.6     47        F  00:46:09.10 -72:29:06.4                 V0335 HV1409
OGLE-SMC-CEP-0828  SMC100.6  31783       1O  00:46:10.37 -73:00:55.9 SMC_SC4_29325         
OGLE-SMC-CEP-0829  SMC101.8  28788       1O  00:46:11.01 -72:46:10.5 SMC_SC4_44591         
OGLE-SMC-CEP-0830  SMC104.7    138        F  00:46:11.14 -74:27:37.0                       
OGLE-SMC-CEP-0831  SMC125.2  20767       1O  00:46:11.40 -73:26:55.3                       
OGLE-SMC-CEP-0832  SMC100.6    139        F  00:46:11.84 -73:07:48.3 SMC_SC4_71616   V0338 HV1417
OGLE-SMC-CEP-0833  SMC125.1  14771       1O  00:46:11.94 -73:34:49.6 SMC_SC4_49285         
OGLE-SMC-CEP-0834  SMC100.6  31784       1O  00:46:12.13 -73:02:01.7 SMC_SC4_78552         
OGLE-SMC-CEP-0835  SMC101.8  28929        F  00:46:12.19 -72:44:09.6 SMC_SC4_94433         
OGLE-SMC-CEP-0836  SMC100.8     18        F  00:46:12.34 -73:23:42.1 SMC_SC4_56758         
OGLE-SMC-CEP-0837  SMC100.6    357     F/1O  00:46:12.61 -73:06:14.5 SMC_SC4_75443         
OGLE-SMC-CEP-0838  SMC101.8     54     F/1O  00:46:12.85 -72:46:56.8 SMC_SC4_91592         
OGLE-SMC-CEP-0839  SMC103.8    143       1O  00:46:13.17 -73:59:08.3                       
OGLE-SMC-CEP-0840  SMC126.1  19203       1O  00:46:13.17 -72:57:55.2 SMC_SC4_81985         
OGLE-SMC-CEP-0841  SMC100.7  34951       1O  00:46:14.63 -73:10:09.8 SMC_SC4_71548         
OGLE-SMC-CEP-0842  SMC100.7     21        F  00:46:15.61 -73:14:25.2 SMC_SC4_67172   V0339 HV1419
OGLE-SMC-CEP-0843  SMC103.7     74       1O  00:46:15.86 -73:51:08.8                       
OGLE-SMC-CEP-0844  SMC101.8    149       1O  00:46:15.87 -72:47:27.7 SMC_SC4_91645         
OGLE-SMC-CEP-0845  SMC100.7   1130    1O/2O  00:46:16.17 -73:14:16.7                       
OGLE-SMC-CEP-0846  SMC101.8    328    1O/2O  00:46:16.73 -72:47:38.7 SMC_SC4_91776         
OGLE-SMC-CEP-0847  SMC103.6     39        F  00:46:16.90 -73:42:51.9                       
OGLE-SMC-CEP-0848  SMC100.8  30184        F  00:46:17.02 -73:19:30.9 SMC_SC4_60168         
OGLE-SMC-CEP-0849  SMC100.6    155        F  00:46:17.30 -73:07:33.8 SMC_SC4_71623   V0340 HV1418
OGLE-SMC-CEP-0850  SMC103.6    235        F  00:46:18.57 -73:42:22.4                       
OGLE-SMC-CEP-0851  SMC100.6    157        F  00:46:18.72 -73:07:16.2 SMC_SC4_75288         
OGLE-SMC-CEP-0852  SMC100.5    137        F  00:46:18.74 -72:57:43.8 SMC_SC4_82063         
OGLE-SMC-CEP-0853  SMC100.8     67       1O  00:46:18.82 -73:21:59.2 SMC_SC4_56808         
OGLE-SMC-CEP-0854  SMC100.5     46        F  00:46:19.21 -72:57:16.1 SMC_SC4_81991         
OGLE-SMC-CEP-0855  SMC100.7    220        F  00:46:19.88 -73:17:00.2 SMC_SC4_63473         
OGLE-SMC-CEP-0856  SMC102.6     98       1O  00:46:20.54 -71:56:55.6                       
OGLE-SMC-CEP-0857  SMC103.5    122        F  00:46:21.20 -73:31:03.2 SMC_SC4_51383         
OGLE-SMC-CEP-0858  SMC100.5  31517       1O  00:46:21.69 -72:54:08.1 SMC_SC4_85310   V0341 HV11252
OGLE-SMC-CEP-0859  SMC102.6     99       1O  00:46:21.99 -71:49:55.4                       
OGLE-SMC-CEP-0860  SMC100.5    144        F  00:46:22.72 -72:56:09.0 SMC_SC4_85269   V0342 HV11251
OGLE-SMC-CEP-0861  SMC100.8  30427       1O  00:46:22.92 -73:21:35.7 SMC_SC4_60206         
OGLE-SMC-CEP-0862  SMC100.8  30121       1O  00:46:23.45 -73:18:57.9 SMC_SC4_60113         
OGLE-SMC-CEP-0863  SMC103.5  24123        F  00:46:23.97 -73:29:16.0 SMC_SC4_51413         
OGLE-SMC-CEP-0864  SMC100.6    172    1O/2O  00:46:24.13 -73:07:51.8 SMC_SC4_71828         
OGLE-SMC-CEP-0865  SMC103.6    102        F  00:46:25.06 -73:39:49.8                       
OGLE-SMC-CEP-0866  SMC100.6    179       1O  00:46:26.86 -73:04:07.7 SMC_SC4_75370         
OGLE-SMC-CEP-0867  SMC100.7     98       1O  00:46:27.00 -73:13:04.5 SMC_SC4_67192         
OGLE-SMC-CEP-0868  SMC100.5  31535        F  00:46:27.65 -72:53:57.4 SMC_SC4_85312   V0343 HV1420
OGLE-SMC-CEP-0869  SMC102.8    374       1O  00:46:27.82 -72:08:24.9                       
OGLE-SMC-CEP-0870  SMC100.8    182        F  00:46:28.72 -73:23:07.0 SMC_SC4_57046         
OGLE-SMC-CEP-0871  SMC101.7    102     F/1O  00:46:29.03 -72:39:58.4 SMC_SC4_97007         
OGLE-SMC-CEP-0872  SMC103.6  17537       1O  00:46:29.73 -73:37:56.8                       
OGLE-SMC-CEP-0873  SMC100.6  32054        F  00:46:29.89 -73:02:04.8 SMC_SC4_78760         
OGLE-SMC-CEP-0874  SMC100.8    423        F  00:46:29.95 -73:22:57.8 SMC_SC4_57059         
OGLE-SMC-CEP-0875  SMC100.8  30214        F  00:46:30.43 -73:19:22.9 SMC_SC4_60176         
OGLE-SMC-CEP-0876  SMC101.8    178        F  00:46:30.81 -72:49:43.8 SMC_SC4_91606         
OGLE-SMC-CEP-0877  SMC100.6    197        F  00:46:31.12 -73:07:09.8 SMC_SC4_75290         
OGLE-SMC-CEP-0878  SMC100.8  30216       1O  00:46:31.33 -73:18:37.6 SMC_SC4_60190         
OGLE-SMC-CEP-0879  SMC100.8  30217        F  00:46:31.45 -73:18:59.3 SMC_SC4_60346   V0344 HV11253
OGLE-SMC-CEP-0880  SMC100.5    165        F  00:46:31.95 -72:55:33.6 SMC_SC4_85281         
OGLE-SMC-CEP-0881  SMC100.7  34991        F  00:46:32.18 -73:12:34.0 SMC_SC4_67292         
OGLE-SMC-CEP-0882  SMC101.7    107       2O  00:46:32.50 -72:40:31.4 SMC_SC4_97000         
OGLE-SMC-CEP-0883  SMC103.7    229       1O  00:46:32.66 -73:50:56.0                       
OGLE-SMC-CEP-0884  SMC100.6    204       2O  00:46:33.17 -73:07:45.9 SMC_SC4_71618         
OGLE-SMC-CEP-0885  SMC100.5    395       1O  00:46:33.17 -72:57:13.6 SMC_SC4_82256         
OGLE-SMC-CEP-0886  SMC100.6    206       1O  00:46:33.98 -73:06:00.5 SMC_SC4_75328         
OGLE-SMC-CEP-0887  SMC100.6  31841        F  00:46:34.54 -73:02:02.3 SMC_SC4_78612   V0346 HV11121
OGLE-SMC-CEP-0888  SMC100.7    252        F  00:46:34.79 -73:14:21.6 SMC_SC4_67230   V0348 HV11122
OGLE-SMC-CEP-0889  SMC100.6     73        F  00:46:34.95 -73:06:44.0 SMC_SC4_75252   V0347 HV11123
OGLE-SMC-CEP-0890  SMC100.7  34997        F  00:46:35.11 -73:10:27.4 SMC_SC4_71543         
OGLE-SMC-CEP-0891  SMC101.6     29       1O  00:46:36.15 -72:32:53.9                       
OGLE-SMC-CEP-0892  SMC101.6  16935     F/1O  00:46:36.63 -72:25:30.3                       
OGLE-SMC-CEP-0893  SMC100.7  35004        F  00:46:37.41 -73:12:14.9 SMC_SC4_67304         
OGLE-SMC-CEP-0894  SMC104.7    174        F  00:46:37.99 -74:23:46.7                       
OGLE-SMC-CEP-0895  SMC100.6  31701        F  00:46:38.66 -72:59:17.9 SMC_SC4_81939   V0349 HV1426
OGLE-SMC-CEP-0896  SMC100.6     31        F  00:46:39.33 -73:03:45.8 SMC_SC4_78539   V0350 HV1427
OGLE-SMC-CEP-0897  SMC103.6    119        F  00:46:39.49 -73:40:04.6                       
OGLE-SMC-CEP-0898  SMC100.5    181       1O  00:46:39.79 -72:56:12.1 SMC_SC4_85268         
OGLE-SMC-CEP-0899  SMC100.6  31856       1O  00:46:39.93 -73:03:32.4                       
OGLE-SMC-CEP-0900  SMC103.5    153       2O  00:46:40.72 -73:33:26.2                       
OGLE-SMC-CEP-0901  SMC101.8  28743        F  00:46:40.79 -72:45:34.6 SMC_SC4_94236   V0351 HV1424
OGLE-SMC-CEP-0902  SMC100.8    211        F  00:46:40.86 -73:24:35.1 SMC_SC4_56831         
OGLE-SMC-CEP-0903  SMC100.7    266       1O  00:46:41.63 -73:15:57.0 SMC_SC4_63505         
OGLE-SMC-CEP-0904  SMC101.8     87        F  00:46:44.05 -72:46:42.7 SMC_SC4_91595         
OGLE-SMC-CEP-0905  SMC101.5  12266        F  00:46:44.20 -72:17:17.5                       
OGLE-SMC-CEP-0906  SMC100.5    194        F  00:46:44.72 -72:57:35.7 SMC_SC4_82233         
OGLE-SMC-CEP-0907  SMC100.7    655       1O  00:46:45.24 -73:13:31.6 SMC_SC4_67428         
OGLE-SMC-CEP-0908  SMC101.5     78        F  00:46:46.39 -72:20:34.5                       
OGLE-SMC-CEP-0909  SMC100.5    468    1O/2O  00:46:46.71 -72:58:37.8                       
OGLE-SMC-CEP-0910  SMC100.8    225       1O  00:46:46.92 -73:24:26.7 SMC_SC4_56832         
OGLE-SMC-CEP-0911  SMC100.7    288        F  00:46:47.80 -73:17:18.0 SMC_SC4_63467         
OGLE-SMC-CEP-0912  SMC103.8  10887        F  00:46:47.86 -73:55:12.7                 V0354 HV11125
OGLE-SMC-CEP-0913  SMC100.8    231     F/1O  00:46:48.47 -73:24:39.7 SMC_SC4_56827         
OGLE-SMC-CEP-0914  SMC100.5    205        F  00:46:50.32 -72:55:33.2 SMC_SC4_85282         
OGLE-SMC-CEP-0915  SMC101.6     12        F  00:46:50.42 -72:32:36.0                 V0352 HV1425
OGLE-SMC-CEP-0916  SMC103.6  17472        F  00:46:50.84 -73:35:17.2 SMC_SC4_49179   V0357 HV11257
OGLE-SMC-CEP-0917  SMC100.6    249       1O  00:46:51.28 -73:06:27.5 SMC_SC4_75312         
OGLE-SMC-CEP-0918  SMC100.7  35391        F  00:46:51.51 -73:10:16.9 SMC_SC4_71674         
OGLE-SMC-CEP-0919  SMC103.7    110    1O/2O  00:46:51.71 -73:48:36.2                       
OGLE-SMC-CEP-0920  SMC100.8  30263        F  00:46:52.14 -73:20:35.9 SMC_SC4_60146         
OGLE-SMC-CEP-0921  SMC101.8               F  00:46:53.09 -72:42:51.8                 V0356 HV824
OGLE-SMC-CEP-0922  SMC100.5  31822    1O/2O  00:46:53.33 -72:54:02.3                       
OGLE-SMC-CEP-0923  SMC103.5  24061       1O  00:46:53.41 -73:28:06.6                       
OGLE-SMC-CEP-0924  SMC101.8    218       1O  00:46:53.77 -72:47:49.1 SMC_SC4_91638         
OGLE-SMC-CEP-0925  SMC100.5    212       2O  00:46:53.87 -72:58:45.2                       
OGLE-SMC-CEP-0926  SMC100.5    211        F  00:46:53.90 -72:56:01.1 SMC_SC4_85274         
OGLE-SMC-CEP-0927  SMC100.7    728        F  00:46:54.24 -73:15:23.5 SMC_SC4_63728         
OGLE-SMC-CEP-0928  SMC103.7    113    1O/2O  00:46:54.34 -73:52:05.9                       
OGLE-SMC-CEP-0929  SMC101.8  28861        F  00:46:55.45 -72:44:43.3 SMC_SC4_94286         
OGLE-SMC-CEP-0930  SMC100.8  30152       1O  00:46:57.71 -73:21:50.5 SMC_SC4_56811         
OGLE-SMC-CEP-0931  SMC100.7     55        F  00:46:57.80 -73:17:11.3 SMC_SC4_63373         
OGLE-SMC-CEP-0932  SMC103.6   4340       1O  00:46:58.61 -73:42:44.7                       
OGLE-SMC-CEP-0933  SMC100.7    758        F  00:46:58.82 -73:14:44.5 SMC_SC4_113691        
OGLE-SMC-CEP-0934  SMC103.5  30049        F  00:46:59.71 -73:29:20.3 SMC_SC4_101175        
OGLE-SMC-CEP-0935  SMC101.6     86        F  00:47:00.15 -72:31:52.6                       
OGLE-SMC-CEP-0936  SMC100.7  42627        F  00:47:00.81 -73:09:02.4 SMC_SC4_120892        
OGLE-SMC-CEP-0937  SMC100.8  37420        F  00:47:02.63 -73:18:58.9 SMC_SC4_110580        
OGLE-SMC-CEP-0938  SMC100.5   6826        F  00:47:02.98 -72:56:03.0 SMC_SC4_134254  V0360 HV11124
OGLE-SMC-CEP-0939  SMC100.6  38391        F  00:47:03.36 -73:02:04.1 SMC_SC4_127867        
OGLE-SMC-CEP-0940  SMC101.7   4873        F  00:47:03.42 -72:40:21.7 SMC_SC4_145356        
OGLE-SMC-CEP-0941  SMC104.5    154       1O  00:47:03.54 -74:02:01.6                       
OGLE-SMC-CEP-0942  SMC100.7  42639        F  00:47:04.05 -73:12:43.6 SMC_SC4_117050        
OGLE-SMC-CEP-0943  SMC104.5    155       1O  00:47:04.22 -74:04:48.8                       
OGLE-SMC-CEP-0944  SMC100.6  38651       1O  00:47:05.13 -73:01:46.4 SMC_SC4_128085        
OGLE-SMC-CEP-0945  SMC100.7   8645        F  00:47:05.53 -73:15:17.8 SMC_SC4_113676        
OGLE-SMC-CEP-0946  SMC100.5  37659       1O  00:47:06.04 -72:50:42.4 SMC_SC4_137273        
OGLE-SMC-CEP-0947  SMC103.6  21906        F  00:47:06.22 -73:35:02.5                 V0362 HV11259
OGLE-SMC-CEP-0948  SMC100.8  37166        F  00:47:06.28 -73:20:17.0 SMC_SC4_110307        
OGLE-SMC-CEP-0949  SMC100.7  42824       1O  00:47:06.32 -73:10:09.2 SMC_SC4_121008        
OGLE-SMC-CEP-0950  SMC101.8  34536       2O  00:47:07.61 -72:46:03.5                       
OGLE-SMC-CEP-0951  SMC101.8  34535        F  00:47:07.73 -72:42:10.8 SMC_SC4_145215        
OGLE-SMC-CEP-0952  SMC100.8   7082    1O/2O  00:47:08.09 -73:23:55.3                       
OGLE-SMC-CEP-0953  SMC101.8   7169        F  00:47:08.92 -72:48:34.8 SMC_SC4_140260        
OGLE-SMC-CEP-0954  SMC101.8  34475       1O  00:47:08.97 -72:43:34.6 SMC_SC4_142833        
OGLE-SMC-CEP-0955  SMC100.6   7255        F  00:47:09.28 -73:06:47.2 SMC_SC4_124509        
OGLE-SMC-CEP-0956  SMC100.7   8659        F  00:47:09.29 -73:17:16.4 SMC_SC4_113626        
OGLE-SMC-CEP-0957  SMC100.7  42652        F  00:47:09.88 -73:10:09.9 SMC_SC4_120864        
OGLE-SMC-CEP-0958  SMC100.5   6781        F  00:47:10.43 -72:57:37.9 SMC_SC4_130978  V0363 HV1430
OGLE-SMC-CEP-0959  SMC100.5   6921    1O/2O  00:47:10.46 -72:58:44.4                       
OGLE-SMC-CEP-0960  SMC103.5  30198        F  00:47:11.98 -73:28:54.3 SMC_SC4_101254        
OGLE-SMC-CEP-0961  SMC101.6   3706    1O/2O  00:47:12.42 -72:31:18.5                       
OGLE-SMC-CEP-0962  SMC101.7  26707        F  00:47:14.77 -72:36:33.4                 V0366 HV1428
OGLE-SMC-CEP-0963  SMC100.8  37494    1O/2O  00:47:15.10 -73:20:19.6                       
OGLE-SMC-CEP-0964  SMC103.5   5717     F/1O  00:47:15.30 -73:31:22.4                       
OGLE-SMC-CEP-0965  SMC100.7   8675        F  00:47:15.38 -73:12:50.5 SMC_SC4_117048        
OGLE-SMC-CEP-0966  SMC104.7    216       1O  00:47:15.87 -74:26:51.2                       
OGLE-SMC-CEP-0967  SMC100.8  37260       1O  00:47:16.83 -73:19:45.2 SMC_SC4_110385        
OGLE-SMC-CEP-0968  SMC100.5  37757       1O  00:47:17.40 -72:52:28.1 SMC_SC4_137299        
OGLE-SMC-CEP-0969  SMC100.7  42905        F  00:47:17.77 -73:09:04.1 SMC_SC4_121090        
OGLE-SMC-CEP-0970  SMC100.5  37758        F  00:47:17.86 -72:51:19.0 SMC_SC4_137264        
OGLE-SMC-CEP-0971  SMC100.6  38505       1O  00:47:17.95 -72:59:42.6 SMC_SC4_131058        
OGLE-SMC-CEP-0972  SMC100.7   8948        F  00:47:18.76 -73:17:16.4 SMC_SC4_113742        
OGLE-SMC-CEP-0973  SMC100.8  37267        F  00:47:19.14 -73:19:15.6 SMC_SC4_110572        
OGLE-SMC-CEP-0974  SMC100.5  37764       1O  00:47:19.64 -72:50:48.6 SMC_SC4_137338        
OGLE-SMC-CEP-0975  SMC103.5  30059        F  00:47:19.78 -73:26:33.2 SMC_SC4_103713  V0369 LV22
OGLE-SMC-CEP-0976  SMC100.8  37270        F  00:47:19.82 -73:19:15.8 SMC_SC4_110395        
OGLE-SMC-CEP-0977  SMC103.5  30461        F  00:47:20.23 -73:26:17.9 SMC_SC4_103953        
OGLE-SMC-CEP-0978  SMC103.6  21926        F  00:47:20.75 -73:37:35.3                       
OGLE-SMC-CEP-0979  SMC103.6  21925        F  00:47:20.81 -73:35:08.2 SMC_SC4_99120   V0372 HV13010
OGLE-SMC-CEP-0980  SMC103.5   5546    1O/2O  00:47:20.95 -73:31:26.7                       
OGLE-SMC-CEP-0981  SMC100.5   6844        F  00:47:21.65 -72:58:13.1 SMC_SC4_131025  V0370 HV11127
OGLE-SMC-CEP-0982  SMC100.6   7291        F  00:47:21.71 -73:06:11.6                       
OGLE-SMC-CEP-0983  SMC103.7   3449       1O  00:47:22.06 -73:52:44.7                       
OGLE-SMC-CEP-0984  SMC101.6   3526       1O  00:47:23.18 -72:32:58.9                 V0371 HV11258
OGLE-SMC-CEP-0985  SMC101.7   4805        F  00:47:24.63 -72:40:50.6 SMC_SC4_145239        
OGLE-SMC-CEP-0986  SMC100.8  37122        F  00:47:24.64 -73:20:14.9 SMC_SC4_110284  V0375 HV1434
OGLE-SMC-CEP-0987  SMC103.5   5766        F  00:47:25.32 -73:32:38.1 SMC_SC4_99288         
OGLE-SMC-CEP-0988  SMC104.7     93       1O  00:47:25.44 -74:19:58.1                       
OGLE-SMC-CEP-0989  SMC103.6  21931       2O  00:47:25.80 -73:36:48.5                       
OGLE-SMC-CEP-0990  SMC103.5  30494       1O  00:47:25.98 -73:26:50.7 SMC_SC4_104305        
OGLE-SMC-CEP-0991  SMC103.5   5780    1O/2O  00:47:27.29 -73:34:01.8                       
OGLE-SMC-CEP-0992  SMC103.5   5422        F  00:47:29.30 -73:30:27.6                       
OGLE-SMC-CEP-0993  SMC100.5  37689       1O  00:47:29.67 -72:54:02.3                 V0377 HV11126
OGLE-SMC-CEP-0994  SMC100.5  37692       1O  00:47:30.72 -72:53:14.1                 V0378 CV10 LV32
OGLE-SMC-CEP-0995  SMC100.7  42714       1O  00:47:31.03 -73:11:18.8 SMC_SC4_117097        
OGLE-SMC-CEP-0996  SMC101.8  34460        F  00:47:31.35 -72:45:51.7 SMC_SC4_142771  V0379 HV1431
OGLE-SMC-CEP-0997  SMC100.8  37312       1O  00:47:31.79 -73:21:09.9 SMC_SC4_110353        
OGLE-SMC-CEP-0998  SMC100.7  43037    1O/2O  00:47:32.09 -73:11:52.7                       
OGLE-SMC-CEP-0999  SMC100.7   8591        F  00:47:32.39 -73:13:35.2 SMC_SC4_116966        
OGLE-SMC-CEP-1000  SMC100.5   6957        F  00:47:32.81 -72:55:08.6 SMC_SC4_134322        
OGLE-SMC-CEP-1001  SMC101.7  26735        F  00:47:34.02 -72:34:26.5                 V0380 HV12919
OGLE-SMC-CEP-1002  SMC100.5  37696        F  00:47:34.12 -72:51:55.9 SMC_SC4_137258  V0381 CV14
OGLE-SMC-CEP-1003  SMC100.7   9036       1O  00:47:34.31 -73:15:21.2 SMC_SC4_113852        
OGLE-SMC-CEP-1004  SMC101.8   7070       1O  00:47:34.48 -72:50:59.1 SMC_SC4_137334        
OGLE-SMC-CEP-1005  SMC103.5  30274       1O  00:47:34.87 -73:29:37.0 SMC_SC4_101239        
OGLE-SMC-CEP-1006  SMC100.7   9040       1O  00:47:35.15 -73:14:57.3 SMC_SC4_113888        
OGLE-SMC-CEP-1007  SMC100.7   9047       1O  00:47:35.86 -73:13:47.2                       
OGLE-SMC-CEP-1008  SMC101.8  34596        F  00:47:35.91 -72:43:07.0 SMC_SC4_142848        
OGLE-SMC-CEP-1009  SMC103.5   5579        F  00:47:36.41 -73:32:53.1 SMC_SC4_99153         
OGLE-SMC-CEP-1010  SMC101.6  20116        F  00:47:36.92 -72:25:36.5                       
OGLE-SMC-CEP-1011  SMC102.8     43       1O  00:47:36.97 -72:11:14.9                       
OGLE-SMC-CEP-1012  SMC100.6  38811       1O  00:47:37.07 -73:03:00.5 SMC_SC4_128018        
OGLE-SMC-CEP-1013  SMC100.6   7611    1O/2O  00:47:37.47 -73:04:33.6 SMC_SC4_124731        
OGLE-SMC-CEP-1014  SMC100.8   7152    1O/2O  00:47:37.87 -73:22:42.9                       
OGLE-SMC-CEP-1015  SMC101.8  34461     F/1O  00:47:38.48 -72:42:45.6 SMC_SC4_145181  V0386 LV39
OGLE-SMC-CEP-1016  SMC100.7  42512        F  00:47:38.48 -73:09:05.6 SMC_SC4_120774  V0388 HV10353
OGLE-SMC-CEP-1017  SMC100.7   8517        F  00:47:38.77 -73:12:50.3 SMC_SC4_116934  V0389 HV1435
OGLE-SMC-CEP-1018  SMC103.8  13765        F  00:47:38.87 -73:53:18.0                       
OGLE-SMC-CEP-1019  SMC103.5  30120        F  00:47:39.59 -73:29:13.9 SMC_SC4_101177        
OGLE-SMC-CEP-1020  SMC100.8   7156        F  00:47:39.60 -73:22:32.9 SMC_SC4_106998        
OGLE-SMC-CEP-1021  SMC100.5   6974       1O  00:47:39.81 -72:58:53.3 SMC_SC4_131085  V0390 CV17
OGLE-SMC-CEP-1022  SMC100.7   9078        F  00:47:40.63 -73:12:57.7 SMC_SC4_117207        
OGLE-SMC-CEP-1023  SMC100.8  37652        F  00:47:41.19 -73:20:47.3 SMC_SC4_110478        
OGLE-SMC-CEP-1024  SMC103.6  21957        F  00:47:41.37 -73:37:29.5                       
OGLE-SMC-CEP-1025  SMC100.6  38371        F  00:47:41.44 -73:02:04.0 SMC_SC4_127841        
OGLE-SMC-CEP-1026  SMC100.7  42735       1O  00:47:41.55 -73:11:16.8 SMC_SC4_117323        
OGLE-SMC-CEP-1027  SMC100.6   7647       1O  00:47:41.67 -73:08:22.5 SMC_SC4_121135        
OGLE-SMC-CEP-1028  SMC101.7  26748        F  00:47:42.10 -72:34:32.4                 V0391 HV11260
OGLE-SMC-CEP-1029  SMC100.6  38567        F  00:47:42.86 -73:00:46.2 SMC_SC4_127957  V0394 HV11261
OGLE-SMC-CEP-1030  SMC100.8  37350        F  00:47:44.64 -73:17:45.7 SMC_SC4_113723        
OGLE-SMC-CEP-1031  SMC100.5  37701       1O  00:47:44.88 -72:50:56.4 SMC_SC4_137271  V0396 CV19
OGLE-SMC-CEP-1032  SMC103.5   5597        F  00:47:45.43 -73:32:42.1 SMC_SC4_99284         
OGLE-SMC-CEP-1033  SMC103.5  30133       1O  00:47:46.52 -73:28:21.9 SMC_SC4_103754        
OGLE-SMC-CEP-1034  SMC103.8   2777       1O  00:47:46.72 -73:58:06.6                       
OGLE-SMC-CEP-1035  SMC100.6  38583        F  00:47:46.81 -73:01:06.0 SMC_SC4_127950        
OGLE-SMC-CEP-1036  SMC100.6  38873        F  00:47:46.83 -73:03:26.9 SMC_SC4_127995        
OGLE-SMC-CEP-1037  SMC103.7   3491       1O  00:47:46.85 -73:50:35.5                       
OGLE-SMC-CEP-1038  SMC103.5  30608       2O  00:47:47.02 -73:25:43.2                       
OGLE-SMC-CEP-1039  SMC101.8  34626        F  00:47:47.98 -72:45:35.0 SMC_SC4_195747  V0399 CV20
OGLE-SMC-CEP-1040  SMC100.7   8521        F  00:47:48.00 -73:12:49.5 SMC_SC4_167210        
OGLE-SMC-CEP-1041  SMC100.6   7361        F  00:47:48.16 -73:05:58.5 SMC_SC4_175255        
OGLE-SMC-CEP-1042  SMC100.8   7187        F  00:47:48.21 -73:25:13.8 SMC_SC4_153291        
OGLE-SMC-CEP-1043  SMC100.7   9116       1O  00:47:48.27 -73:14:17.2 SMC_SC4_167396        
OGLE-SMC-CEP-1044  SMC104.8    219       1O  00:47:48.42 -74:31:10.0                       
OGLE-SMC-CEP-1045  SMC103.5  30619       1O  00:47:48.53 -73:29:33.9 SMC_SC4_150121        
OGLE-SMC-CEP-1046  SMC104.5    416        F  00:47:48.73 -74:03:56.0                       
OGLE-SMC-CEP-1047  SMC100.7   8527       1O  00:47:50.57 -73:13:56.1                       
OGLE-SMC-CEP-1048  SMC101.7   4746        F  00:47:50.59 -72:40:00.3 SMC_SC4_198664  V0401 HV12082
OGLE-SMC-CEP-1049  SMC100.5  37831       1O  00:47:50.75 -72:53:51.4 SMC_SC4_186477  V0402 CV26
OGLE-SMC-CEP-1050  SMC103.6  21974       1O  00:47:50.91 -73:38:13.2                       
OGLE-SMC-CEP-1051  SMC100.7   8488        F  00:47:51.37 -73:12:54.0 SMC_SC4_167207  V0406 HV11263
OGLE-SMC-CEP-1052  SMC100.8   7536       1O  00:47:51.39 -73:24:21.1 SMC_SC4_156734        
OGLE-SMC-CEP-1053  SMC100.5   7011       1O  00:47:51.42 -72:57:15.6 SMC_SC4_182698        
OGLE-SMC-CEP-1054  SMC101.7   4750        F  00:47:51.91 -72:41:14.9 SMC_SC4_198699        
OGLE-SMC-CEP-1055  SMC100.7   8614       1O  00:47:51.96 -73:13:33.7 SMC_SC4_167294        
OGLE-SMC-CEP-1056  SMC100.6  38598       1O  00:47:52.19 -73:00:39.7 SMC_SC4_179077        
OGLE-SMC-CEP-1057  SMC100.5  37837        F  00:47:52.40 -72:53:15.3 SMC_SC4_189914  V0407 CV28
OGLE-SMC-CEP-1058  SMC100.6   8678        F  00:47:52.43 -73:03:50.7 SMC_SC4_179331        
OGLE-SMC-CEP-1059  SMC100.7   8791       1O  00:47:53.24 -73:14:11.4 SMC_SC4_167279        
OGLE-SMC-CEP-1060  SMC101.8   6978        F  00:47:53.43 -72:50:19.3 SMC_SC4_189819        
OGLE-SMC-CEP-1061  SMC103.5  30642       1O  00:47:53.62 -73:28:45.7                       
OGLE-SMC-CEP-1062  SMC101.7   4847        F  00:47:53.65 -72:39:30.8 SMC_SC4_198733  V0409 CV22
OGLE-SMC-CEP-1063  SMC101.6  20278    1O/2O  00:47:53.84 -72:24:11.1                       
OGLE-SMC-CEP-1064  SMC100.8   7200       1O  00:47:54.84 -73:25:44.7 SMC_SC4_153276        
OGLE-SMC-CEP-1065  SMC100.8  37105        F  00:47:55.32 -73:18:36.9 SMC_SC4_159822  V0414 HV1442
OGLE-SMC-CEP-1066  SMC100.6  38346        F  00:47:55.65 -73:02:01.0 SMC_SC4_178939  V0412 HV1438
OGLE-SMC-CEP-1067  SMC100.5   6791        F  00:47:55.68 -72:56:28.8 SMC_SC4_186340  V0411 HV1437
OGLE-SMC-CEP-1068  SMC104.5     89        F  00:47:55.76 -74:06:29.9                 V0418 HV11273
OGLE-SMC-CEP-1069  SMC100.6  38606       2O  00:47:56.03 -73:01:09.4                       
OGLE-SMC-CEP-1070  SMC100.8   7567        F  00:47:56.32 -73:24:45.5 SMC_SC4_156368        
